Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2019-03-07 00:00:00+00:00,13.70074462890625,,28.38974952697754,8.964005470275879,30.777549743652344,8.541911125183105
2019-03-08 00:00:00+00:00,13.61865520477295,91.8499984741211,28.727252960205078,8.93051815032959,30.771249771118164,8.671055793762207
2019-03-11 00:00:00+00:00,14.045520782470703,,29.667390823364258,9.292160987854004,31.42006492614746,8.754076957702637
2019-03-12 00:00:00+00:00,13.955221176147461,94.4000015258789,29.731704711914062,9.20844841003418,31.476755142211914,8.767913818359375
2019-03-13 00:00:00+00:00,13.87313175201416,95.30999755859375,30.053125381469727,9.4093599319458,31.93659019470215,8.846322059631348
2019-03-14 00:00:00+00:00,13.676117897033691,,29.57901382446289,9.439496040344238,31.94289207458496,8.804810523986816
2019-03-15 00:00:00+00:00,13.758208274841309,,29.570995330810547,9.459586143493652,31.842100143432617,8.883216857910156
2019-03-18 00:00:00+00:00,14.209698677062988,,29.619199752807617,9.623662948608398,31.785409927368164,8.804810523986816
2019-03-19 00:00:00+00:00,14.111191749572754,,28.928133010864258,9.777697563171387,32.69248580932617,8.804810523986816
2019-03-20 00:00:00+00:00,13.955221176147461,,28.27725601196289,9.70068073272705,31.848403930664062,8.652608871459961
